coeff,TMR,FMR
0.5629536211490631,0.05,0.0
0.6186639368534088,0.1,0.0
0.658350020647049,0.15,0.0
0.6910015642642975,0.2,0.0
0.720323234796524,0.25,0.0
0.747310608625412,0.3000146070698218,0.0
0.7722480595111847,0.35,2.9214139643587497e-05
0.7970226109027863,0.4,5.8428279287174995e-05
0.8215174973011017,0.45,0.00018989190768331873
0.8461608588695526,0.5000146070698218,0.00035056967572304995
0.8717344105243683,0.55,0.0008179959100204499
0.8988077938556671,0.6,0.0017674554484370436
0.9268068373203278,0.65,0.0031259129418638623
0.9565063416957855,0.7000146070698218,0.005068653228162431
0.9901495277881622,0.75,0.008764241893076249
1.0285632014274597,0.8000146070698217,0.013438504236050247
1.0775908827781677,0.8500146070698218,0.021063394683026586
1.1456993222236633,0.9,0.03558282208588957
1.2625626921653748,0.9500146070698218,0.06725094945953841
2.0,0.9983201869704937,0.554674262342974
