coeff,TMR,FMR
0.38494873046875,0.04995617879053462,0.0
0.42730712890625,0.10001460706982179,0.0
0.45880126953125,0.15005842827928717,0.0
0.48455810546875,0.20004382120946537,1.4607069821793749e-05
0.50787353515625,0.2501898919076833,4.3821209465381244e-05
0.52935791015625,0.29994157172071284,0.00016067776803973123
0.55010986328125,0.3501606777680397,0.00043821209465381246
0.57073974609375,0.4001168565585744,0.0008618171194858311
0.59051513671875,0.4500438212094654,0.0014753140520011685
0.61102294921875,0.5,0.0021764534034472683
0.63250732421875,0.5501314636283962,0.003374233128834356
0.65533447265625,0.599926964650891,0.005068653228162431
0.68011474609375,0.6500438212094654,0.007464212678936605
0.70721435546875,0.7000146070698218,0.011042944785276074
0.73858642578125,0.7500146070698218,0.016067776803973123
0.77484130859375,0.7999853929301782,0.023122991527899504
0.81951904296875,0.8500292141396436,0.03543675138767163
0.88311767578125,0.9000584282792872,0.056763073327490504
0.98748779296875,0.95,0.10508326029798422
3.99993896484375,1.0,0.9999123575810692
